Date,Solar Radiation (W/m²),Temperature (°C),Wind Speed (m/s),Humidity (% RH),Surface Temperature (°C)
2021-01-01,13.4,12.56,4.08,37.16,12.7
2021-01-02,8.44,12.23,4.25,45.48,12.43
2021-01-03,9.14,12.35,2.94,62.52,12.74
2021-01-04,8.02,14.12,3.36,70.08,14.42
2021-01-05,6.12,14.86,4.16,75.46,14.88
2021-01-06,10.43,14.79,2.58,62.92,14.82
2021-01-07,11.09,13.05,3.24,60.4,13.47
2021-01-08,14.25,13.82,2.8,46.53,13.89
2021-01-09,13.13,12.9,4.34,50.67,13.05
2021-01-10,15.23,12.32,3.57,49.0,12.33
2021-01-11,15.51,13.85,2.3,37.85,12.87
2021-01-12,15.97,16.24,1.37,21.6,13.63
2021-01-13,16.17,16.83,1.68,16.91,14.55
2021-01-14,14.25,17.21,2.55,15.21,15.86
2021-01-15,14.77,16.58,2.93,22.6,16.18
2021-01-16,14.66,14.44,3.61,28.02,14.64
2021-01-17,15.77,14.88,2.94,27.18,15.25
2021-01-18,7.95,13.26,4.12,51.07,13.74
2021-01-19,10.76,13.4,2.76,50.77,13.64
2021-01-20,14.18,16.08,1.83,34.95,14.7
2021-01-21,16.21,18.46,2.05,26.1,16.3
2021-01-22,14.61,18.95,4.75,33.81,18.53
2021-01-23,16.58,15.78,4.37,24.82,15.37
2021-01-24,16.69,13.82,2.49,23.86,12.85
2021-01-25,17.45,13.51,2.53,21.21,12.84
2021-01-26,17.56,14.31,2.54,21.04,13.68
2021-01-27,16.42,14.0,3.08,28.96,13.94
2021-01-28,16.47,14.71,2.38,23.13,13.94
2021-01-29,16.63,15.92,2.04,18.87,14.79
2021-01-30,16.93,17.73,1.88,13.33,15.28
2021-01-31,17.14,18.53,2.96,13.2,16.73
2021-02-01,17.28,19.76,1.93,17.3,18.58
2021-02-02,16.59,19.72,2.45,23.97,18.95
2021-02-03,15.07,19.27,2.7,24.84,18.85
2021-02-04,13.96,16.52,4.35,33.7,17.08
2021-02-05,16.25,16.8,2.25,36.86,17.21
2021-02-06,17.53,17.43,2.42,35.31,18.26
2021-02-07,18.01,18.82,2.14,27.98,18.8
2021-02-08,18.36,20.41,1.56,22.7,19.62
2021-02-09,17.05,21.3,3.13,19.74,19.61
2021-02-10,17.79,20.65,2.56,21.06,20.95
2021-02-11,16.94,21.09,2.79,22.55,20.97
2021-02-12,18.63,22.01,2.8,21.03,22.37
2021-02-13,18.29,22.38,2.31,19.82,22.6
2021-02-14,18.46,22.44,2.34,21.0,21.95
2021-02-15,17.98,22.05,2.2,23.4,22.07
2021-02-16,18.89,22.61,1.92,21.85,22.49
2021-02-17,18.63,22.34,2.1,21.53,22.63
2021-02-18,19.22,21.77,3.11,22.85,22.89
2021-02-19,18.76,21.57,3.44,20.38,22.37
2021-02-20,19.46,21.96,3.12,18.31,22.53
2021-02-21,18.83,23.18,2.41,16.09,23.85
2021-02-22,18.81,24.95,2.77,14.74,24.49
2021-02-23,19.68,24.58,3.7,18.52,24.58
2021-02-24,19.26,24.7,3.78,28.58,25.12
2021-02-25,19.53,26.08,2.27,30.97,26.61
2021-02-26,19.0,26.02,5.22,34.37,26.62
2021-02-27,19.41,24.31,4.66,23.75,25.4
2021-02-28,20.47,22.98,2.7,16.55,24.36
2021-03-01,21.24,23.31,2.28,15.41,24.45
2021-03-02,21.18,23.97,2.39,14.66,24.55
2021-03-03,21.11,26.53,2.32,11.78,25.48
2021-03-04,20.79,26.36,2.94,17.32,26.36
2021-03-05,20.76,26.32,2.75,17.75,27.03
2021-03-06,21.46,28.81,4.67,18.43,28.78
2021-03-07,18.21,27.7,5.32,30.53,29.0
2021-03-08,20.91,28.01,2.3,27.22,29.55
2021-03-09,20.15,26.87,3.94,28.88,28.66
2021-03-10,21.55,27.43,1.79,23.28,28.99
2021-03-11,23.27,27.02,4.14,22.04,28.35
2021-03-12,21.02,25.24,2.79,28.01,27.47
2021-03-13,18.11,24.52,3.07,34.85,26.1
2021-03-14,20.44,26.58,1.91,31.71,28.02
2021-03-15,19.36,28.16,2.22,26.95,29.94
2021-03-16,19.63,29.19,2.52,24.37,30.05
2021-03-17,20.44,29.24,2.13,23.3,30.83
2021-03-18,18.4,28.63,4.6,27.93,29.57
2021-03-19,19.62,27.34,3.74,32.23,28.42
2021-03-20,22.58,29.02,1.81,20.63,30.23
2021-03-21,20.9,29.75,3.96,20.91,30.2
2021-03-22,18.14,28.05,2.17,31.57,29.25
2021-03-23,23.14,26.19,4.3,36.1,28.62
2021-03-24,22.51,25.16,3.29,28.5,27.38
2021-03-25,21.0,26.1,2.69,26.16,28.17
2021-03-26,23.76,28.94,2.15,21.76,29.96
2021-03-27,25.26,30.9,2.24,17.38,31.53
2021-03-28,24.8,31.81,4.41,15.46,32.57
2021-03-29,24.04,32.38,5.95,25.92,33.39
2021-03-30,26.16,30.96,6.52,13.04,31.9
2021-03-31,27.13,28.06,3.99,11.88,29.25
2021-04-01,27.68,28.81,2.52,8.51,29.29
2021-04-02,27.2,28.27,3.56,8.49,28.78
2021-04-03,27.25,29.46,3.42,9.44,31.53
2021-04-04,25.79,31.19,2.67,9.17,32.91
2021-04-05,23.45,30.6,3.51,18.75,32.58
2021-04-06,24.3,30.46,4.87,28.39,32.75
2021-04-07,25.44,28.93,5.05,30.01,31.63
2021-04-08,27.36,28.05,2.72,12.09,30.29
2021-04-09,26.79,29.09,2.75,10.83,31.0
2021-04-10,27.4,30.11,3.48,11.31,32.12
2021-04-11,27.1,32.13,2.79,10.89,33.9
2021-04-12,26.73,32.81,3.04,9.62,33.74
2021-04-13,24.57,32.47,1.87,11.32,34.55
2021-04-14,25.9,32.21,3.86,13.93,34.91
2021-04-15,26.73,31.43,4.62,17.19,33.75
2021-04-16,23.53,30.11,4.42,26.65,32.27
2021-04-17,26.8,29.89,3.15,31.13,32.96
2021-04-18,24.97,32.93,2.07,17.99,34.55
2021-04-19,22.95,32.94,3.0,16.97,35.28
2021-04-20,20.24,28.13,5.06,36.67,30.14
2021-04-21,26.48,26.92,2.96,42.35,30.3
2021-04-22,27.0,31.11,3.45,23.97,33.11
2021-04-23,24.04,30.58,4.96,24.95,33.18
2021-04-24,28.84,28.91,4.19,19.09,31.73
2021-04-25,28.59,31.5,2.89,12.96,33.98
2021-04-26,29.32,34.14,1.5,8.19,35.92
2021-04-27,28.4,34.79,1.91,9.35,36.68
2021-04-28,26.64,34.63,2.98,16.02,37.35
2021-04-29,22.34,35.34,1.89,16.87,37.68
2021-04-30,23.82,35.53,3.03,22.29,38.54
2021-05-01,23.88,35.42,3.04,21.29,38.9
2021-05-02,19.44,33.68,4.08,23.54,35.5
2021-05-03,26.5,33.75,3.66,21.71,36.27
2021-05-04,24.67,34.32,4.3,26.69,37.47
2021-05-05,25.74,34.42,2.36,22.67,38.38
2021-05-06,21.38,33.24,4.61,27.57,36.61
2021-05-07,26.36,31.96,3.33,30.7,35.27
2021-05-08,25.11,34.46,2.86,22.46,37.56
2021-05-09,26.09,35.88,2.46,22.44,39.13
2021-05-10,26.05,35.68,3.64,23.27,38.29
2021-05-11,23.89,34.62,4.0,30.91,37.05
2021-05-12,23.02,34.04,2.98,30.78,37.28
2021-05-13,24.37,32.94,4.69,39.31,35.15
2021-05-14,24.14,34.02,3.0,32.66,36.84
2021-05-15,24.13,34.92,3.27,27.56,38.24
2021-05-16,23.14,35.59,5.66,26.41,38.43
2021-05-17,21.95,33.91,6.33,36.01,36.43
2021-05-18,11.37,31.84,6.69,36.41,34.06
2021-05-19,26.17,31.53,4.84,41.19,34.25
2021-05-20,26.85,34.3,5.45,31.78,36.74
2021-05-21,26.83,34.81,7.66,34.02,36.88
2021-05-22,25.23,32.9,3.64,45.14,34.43
2021-05-23,26.66,30.9,3.69,45.66,32.65
2021-05-24,26.73,33.46,2.87,34.85,36.11
2021-05-25,25.91,35.89,3.21,28.03,37.94
2021-05-26,25.31,36.06,4.41,34.84,39.19
2021-05-27,26.4,37.45,5.86,31.56,39.93
2021-05-28,26.78,37.81,6.78,31.83,40.28
2021-05-29,25.4,37.09,7.44,31.01,39.12
2021-05-30,25.07,37.27,4.75,34.44,40.83
2021-05-31,25.89,37.23,5.66,29.89,40.49
2021-06-01,24.77,36.45,5.31,39.49,39.86
2021-06-02,26.13,34.16,3.84,47.73,36.17
2021-06-03,26.56,32.96,4.07,50.12,34.58
2021-06-04,27.58,33.63,2.82,43.4,36.78
2021-06-05,24.18,34.31,3.73,45.42,36.8
2021-06-06,27.3,35.52,3.68,39.93,38.16
2021-06-07,27.8,36.29,6.38,37.68,38.83
2021-06-08,26.59,36.0,7.78,38.89,38.61
2021-06-09,26.81,35.77,8.13,44.32,38.73
2021-06-10,25.71,36.09,7.79,44.02,39.0
2021-06-11,24.36,35.78,8.02,44.14,38.83
2021-06-12,24.89,36.94,5.53,43.39,40.73
2021-06-13,25.41,37.26,5.22,42.55,40.6
2021-06-14,23.75,36.84,5.66,41.62,40.16
2021-06-15,23.6,36.67,5.82,41.08,39.63
2021-06-16,25.0,33.47,4.46,55.84,35.34
2021-06-17,14.94,34.06,2.32,46.21,37.39
2021-06-18,26.09,35.18,3.41,35.7,38.42
2021-06-19,27.09,36.18,2.58,28.55,40.07
2021-06-20,27.05,35.54,5.53,42.98,39.37
2021-06-21,23.72,35.02,4.01,42.61,38.09
2021-06-22,24.92,35.82,5.03,37.97,38.9
2021-06-23,25.68,36.62,4.63,34.62,40.49
2021-06-24,26.58,36.43,5.48,35.22,39.95
2021-06-25,25.52,36.48,6.6,36.13,39.48
2021-06-26,26.73,36.12,5.27,36.73,39.73
2021-06-27,24.19,36.54,4.1,37.56,40.63
2021-06-28,23.8,37.81,2.7,30.91,42.59
2021-06-29,26.93,37.73,6.21,33.38,41.15
2021-06-30,26.42,37.32,7.54,33.65,40.3
2021-07-01,25.59,36.63,6.9,37.92,39.65
2021-07-02,24.85,36.07,8.01,41.22,39.27
2021-07-03,25.53,35.7,6.87,43.26,39.16
2021-07-04,25.58,35.92,6.44,40.78,39.23
2021-07-05,23.79,35.73,5.22,42.15,39.63
2021-07-06,26.07,36.9,4.82,37.21,41.04
2021-07-07,26.51,36.37,6.5,36.16,39.77
2021-07-08,26.95,36.8,6.27,36.66,40.27
2021-07-09,25.65,36.79,5.61,39.05,40.5
2021-07-10,25.44,36.79,3.24,40.62,40.74
2021-07-11,21.47,38.36,2.07,37.24,43.09
2021-07-12,18.84,34.25,4.02,60.71,34.97
2021-07-13,21.28,31.42,3.86,73.12,31.26
2021-07-14,23.08,31.81,2.04,72.59,32.29
2021-07-15,24.76,31.79,4.01,71.35,31.89
2021-07-16,22.28,34.97,3.53,53.58,36.46
2021-07-17,24.35,35.37,2.5,52.78,37.01
2021-07-18,23.81,34.92,6.72,55.25,36.85
2021-07-19,21.53,34.17,8.16,56.67,36.1
2021-07-20,17.36,33.57,6.72,55.47,35.54
2021-07-21,16.33,32.71,4.09,59.08,35.99
2021-07-22,21.19,33.29,2.84,56.99,35.63
2021-07-23,19.08,34.42,2.83,48.86,36.34
2021-07-24,24.58,34.67,2.01,49.2,37.69
2021-07-25,20.43,35.7,3.89,48.3,38.91
2021-07-26,20.91,33.09,4.18,60.13,35.09
2021-07-27,12.0,31.96,5.2,60.61,34.01
2021-07-28,15.08,33.9,7.62,53.49,36.25
2021-07-29,17.68,32.61,5.58,58.07,35.36
2021-07-30,20.65,33.64,4.71,52.42,37.13
2021-07-31,18.66,34.08,3.68,51.48,37.65
2021-08-01,19.75,33.9,5.97,52.84,36.84
2021-08-02,17.11,34.03,6.0,51.04,36.94
2021-08-03,21.93,34.5,5.54,49.68,37.64
2021-08-04,23.84,33.94,4.8,52.64,36.31
2021-08-05,25.13,33.97,4.0,50.62,36.64
2021-08-06,24.44,35.24,3.82,44.57,38.71
2021-08-07,24.52,35.42,4.38,44.18,38.67
2021-08-08,24.78,34.73,4.85,43.8,37.7
2021-08-09,24.66,34.24,5.88,43.17,37.19
2021-08-10,25.67,33.29,6.46,44.3,35.95
2021-08-11,25.58,33.23,5.82,46.15,35.94
2021-08-12,26.25,33.46,5.45,46.96,36.48
2021-08-13,25.39,33.77,6.33,46.52,36.51
2021-08-14,25.37,33.25,7.05,48.01,35.83
2021-08-15,25.1,33.46,5.13,46.62,36.41
2021-08-16,25.06,33.91,3.82,44.6,37.49
2021-08-17,25.29,34.17,3.94,40.34,37.32
2021-08-18,25.17,33.99,4.29,39.38,36.93
2021-08-19,25.08,34.48,4.77,36.18,37.13
2021-08-20,24.78,34.88,4.48,37.93,38.06
2021-08-21,22.53,35.77,4.24,37.53,38.83
2021-08-22,14.52,35.34,2.51,38.58,38.05
2021-08-23,22.48,35.05,3.56,37.57,38.05
2021-08-24,24.41,34.85,6.76,39.37,37.18
2021-08-25,23.99,33.71,7.23,43.65,35.99
2021-08-26,24.24,33.21,6.57,42.75,35.57
2021-08-27,23.64,32.56,5.41,45.0,35.19
2021-08-28,24.78,33.15,4.49,44.82,36.08
2021-08-29,23.15,34.17,2.57,39.64,37.76
2021-08-30,15.93,35.75,2.3,39.44,39.47
2021-08-31,22.54,35.36,4.76,41.16,37.6
2021-09-01,22.82,32.68,4.45,52.33,34.8
2021-09-02,18.43,32.4,4.42,52.49,34.34
2021-09-03,19.08,30.48,2.79,63.62,31.57
2021-09-04,21.91,31.91,1.59,55.41,34.17
2021-09-05,22.81,34.13,2.18,46.48,37.76
2021-09-06,21.88,35.21,2.96,45.14,38.84
2021-09-07,21.11,35.4,3.11,46.71,38.24
2021-09-08,20.82,34.83,3.98,50.25,37.39
2021-09-09,18.1,34.43,2.77,49.48,37.28
2021-09-10,17.61,33.69,2.61,50.15,35.35
2021-09-11,17.82,28.79,4.25,79.08,28.95
2021-09-12,19.98,29.96,7.36,70.22,31.03
2021-09-13,20.99,30.98,4.35,62.95,32.66
2021-09-14,17.07,31.26,4.84,63.38,32.93
2021-09-15,22.03,33.0,5.25,53.1,34.74
2021-09-16,23.15,33.87,2.53,48.73,36.73
2021-09-17,21.78,34.57,1.69,42.33,36.85
2021-09-18,21.77,34.03,2.29,46.41,36.93
2021-09-19,16.88,33.18,2.14,50.17,35.19
2021-09-20,15.84,33.34,1.66,50.54,34.15
2021-09-21,12.7,30.33,2.12,67.46,30.7
2021-09-22,14.28,28.12,4.53,78.37,28.11
2021-09-23,17.5,28.6,3.62,79.83,29.06
2021-09-24,19.62,28.68,4.31,76.16,29.0
2021-09-25,20.88,31.41,1.05,56.67,33.54
2021-09-26,19.8,31.96,2.05,50.81,33.81
2021-09-27,16.3,31.64,4.08,60.71,33.02
2021-09-28,17.82,29.8,3.16,73.78,29.59
2021-09-29,19.57,29.68,5.03,68.68,30.27
2021-09-30,16.97,29.11,3.86,71.47,29.48
2021-10-01,18.99,29.62,1.99,70.49,30.51
2021-10-02,20.72,30.82,2.16,62.97,32.07
2021-10-03,21.4,30.86,3.64,54.65,32.22
2021-10-04,21.01,31.22,3.65,58.0,32.86
2021-10-05,19.91,31.32,2.46,54.2,32.99
2021-10-06,19.82,31.39,2.92,51.74,32.92
2021-10-07,20.77,31.66,1.98,43.91,33.11
2021-10-08,19.83,31.81,2.61,38.63,32.81
2021-10-09,19.75,31.32,3.36,41.91,32.39
2021-10-10,19.77,30.3,4.16,44.61,31.14
2021-10-11,19.29,29.9,3.62,45.98,30.67
2021-10-12,18.63,29.43,2.03,35.45,29.68
2021-10-13,19.89,30.02,1.16,26.07,28.95
2021-10-14,20.71,28.23,1.99,20.2,27.65
2021-10-15,21.51,26.95,2.64,18.56,26.47
2021-10-16,21.11,28.07,1.4,15.65,26.56
2021-10-17,19.58,28.02,3.28,29.44,28.14
2021-10-18,17.34,27.24,2.75,59.5,28.04
2021-10-19,18.51,27.04,2.6,38.07,27.14
2021-10-20,19.55,25.89,4.36,36.75,26.3
2021-10-21,19.68,26.24,5.55,47.7,26.85
2021-10-22,19.4,26.03,6.35,54.2,26.74
2021-10-23,17.48,25.95,5.14,52.33,26.31
2021-10-24,16.04,24.92,2.27,41.91,24.98
2021-10-25,17.06,23.26,3.47,51.03,24.14
2021-10-26,17.48,24.4,1.62,40.72,24.78
2021-10-27,17.18,24.98,2.42,36.33,25.44
2021-10-28,17.56,25.17,2.19,35.65,25.27
2021-10-29,17.96,25.82,1.97,29.93,25.32
2021-10-30,17.85,25.67,2.31,27.03,25.13
2021-10-31,18.42,24.93,4.03,25.49,24.39
2021-11-01,17.93,24.49,4.04,30.95,24.55
2021-11-02,15.45,23.65,2.67,36.9,24.17
2021-11-03,14.64,22.79,3.26,39.65,23.02
2021-11-04,15.93,23.62,2.13,28.97,22.6
2021-11-05,14.98,24.17,2.73,27.46,23.33
2021-11-06,14.97,23.7,2.54,31.6,23.48
2021-11-07,15.15,25.3,1.86,29.32,24.28
2021-11-08,15.82,25.35,2.31,30.88,24.39
2021-11-09,15.57,26.85,1.62,24.81,24.46
2021-11-10,15.03,25.0,2.26,25.42,23.53
2021-11-11,16.11,25.59,1.33,21.19,23.44
2021-11-12,16.28,23.53,2.46,24.93,22.45
2021-11-13,15.17,22.65,2.09,26.6,21.53
2021-11-14,15.55,23.26,1.59,20.5,20.72
2021-11-15,15.34,21.74,2.13,21.45,20.43
2021-11-16,14.77,20.7,3.11,27.22,20.19
2021-11-17,13.15,19.65,3.87,36.38,19.31
2021-11-18,12.97,19.19,3.44,35.78,18.92
2021-11-19,13.29,19.21,3.83,35.77,18.84
2021-11-20,13.88,20.21,3.39,42.39,20.21
2021-11-21,13.61,20.96,3.72,54.51,20.93
2021-11-22,14.66,21.05,2.35,26.46,19.95
2021-11-23,15.3,20.95,3.48,20.7,18.82
2021-11-24,14.58,22.47,2.78,20.25,20.38
2021-11-25,14.32,22.21,2.3,24.01,21.01
2021-11-26,13.87,21.85,2.05,28.14,20.46
2021-11-27,13.63,21.43,2.15,31.23,20.63
2021-11-28,14.68,20.13,3.69,40.75,20.24
2021-11-29,13.9,20.2,3.8,37.2,20.31
2021-11-30,13.86,19.93,3.07,30.71,19.93
2021-12-01,10.15,19.65,3.28,50.69,19.34
2021-12-02,13.05,19.67,3.82,43.93,19.93
2021-12-03,13.7,18.55,3.03,37.62,18.62
2021-12-04,13.67,18.23,3.3,37.84,18.46
2021-12-05,12.63,18.97,2.43,34.31,18.66
2021-12-06,12.23,18.33,3.03,34.92,18.17
2021-12-07,12.45,17.58,2.81,41.5,17.91
2021-12-08,13.65,17.31,2.65,35.15,17.11
2021-12-09,13.88,16.6,3.24,32.99,16.38
2021-12-10,14.03,16.57,3.03,31.68,15.76
2021-12-11,14.53,17.9,1.75,26.76,16.47
2021-12-12,13.99,16.37,3.26,30.83,16.27
2021-12-13,12.65,15.78,2.89,41.58,16.17
2021-12-14,13.51,15.67,2.22,32.18,14.84
2021-12-15,13.0,14.54,2.56,31.93,13.7
2021-12-16,13.43,13.64,2.68,25.89,12.32
2021-12-17,12.27,12.42,3.38,29.42,11.86
2021-12-18,14.09,12.78,2.6,20.48,11.27
2021-12-19,13.28,14.01,2.53,17.11,12.31
2021-12-20,13.74,16.24,2.12,16.44,14.42
2021-12-21,13.49,17.98,2.2,19.15,15.63
2021-12-22,12.55,18.2,1.23,24.74,16.08
2021-12-23,7.17,17.86,1.99,30.92,16.88
2021-12-24,10.85,16.72,2.61,31.22,16.3
2021-12-25,10.44,16.44,2.6,33.83,15.85
2021-12-26,4.52,15.29,2.09,56.8,14.56
2021-12-27,7.21,16.46,3.05,57.57,16.74
2021-12-28,6.45,14.94,3.55,62.33,15.03
2021-12-29,12.54,14.01,2.51,56.24,13.86
2021-12-30,11.57,14.27,3.66,37.77,14.46
2021-12-31,10.51,13.5,3.54,33.64,13.69
2022-01-01,13.71,14.55,2.84,30.0,15.03
2022-01-02,13.57,15.69,3.88,31.78,15.89
2022-01-03,13.43,17.23,3.38,32.61,17.63
2022-01-04,9.71,18.04,2.46,36.63,18.74
2022-01-05,4.09,15.1,3.38,75.52,15.11
2022-01-06,9.17,13.12,2.91,80.35,13.36
2022-01-07,3.62,14.27,3.79,78.19,14.72
2022-01-08,13.03,12.51,2.47,72.1,13.1
2022-01-09,15.02,13.08,1.68,60.99,13.02
2022-01-10,15.15,13.31,1.84,57.62,13.82
2022-01-11,13.76,12.65,2.57,57.39,13.18
2022-01-12,14.84,12.97,1.41,51.15,11.78
2022-01-13,15.58,13.85,1.78,45.75,13.24
2022-01-14,14.28,13.08,3.41,49.73,13.23
2022-01-15,14.95,13.55,3.13,56.16,13.85
2022-01-16,14.95,13.44,3.14,52.24,13.63
2022-01-17,14.59,15.01,2.66,43.91,16.05
2022-01-18,14.82,15.54,3.19,43.43,15.83
2022-01-19,14.24,18.04,3.5,39.07,17.97
2022-01-20,13.91,16.79,3.07,46.73,16.83
2022-01-21,11.29,16.86,3.73,58.58,17.19
2022-01-22,7.85,14.87,4.7,72.28,15.59
2022-01-23,15.53,13.51,2.15,54.61,13.6
2022-01-24,16.95,13.92,1.65,38.94,13.93
2022-01-25,16.78,13.88,1.83,42.37,13.89
2022-01-26,17.26,14.41,2.21,34.41,13.54
2022-01-27,15.9,14.74,2.36,30.42,13.86
2022-01-28,16.13,16.24,2.69,25.48,14.87
2022-01-29,16.06,17.43,2.64,22.33,16.0
2022-01-30,15.73,18.77,2.23,24.87,17.47
2022-01-31,15.93,19.73,3.1,39.25,19.15
2022-02-01,16.29,17.13,3.16,39.13,17.33
2022-02-02,16.21,19.25,4.34,32.44,18.38
2022-02-03,16.7,15.73,4.94,43.36,15.73
2022-02-04,18.33,14.25,3.33,28.3,14.41
2022-02-05,17.83,16.47,3.59,21.28,15.92
2022-02-06,17.12,18.21,4.22,35.82,18.23
2022-02-07,15.85,19.41,2.12,43.79,20.17
2022-02-08,13.21,18.58,2.74,48.48,19.99
2022-02-09,16.66,18.35,3.12,49.04,19.76
2022-02-10,18.14,18.35,2.39,41.69,18.68
2022-02-11,18.56,18.85,2.14,30.29,18.09
2022-02-12,18.5,19.5,2.9,25.84,18.38
2022-02-13,18.4,20.58,2.37,20.79,18.97
2022-02-14,18.04,20.96,1.69,19.42,19.58
2022-02-15,17.65,20.81,2.21,24.94,20.92
2022-02-16,18.98,21.16,2.37,27.85,20.98
2022-02-17,19.6,22.68,2.25,25.35,21.92
2022-02-18,17.75,21.52,2.74,26.54,21.9
2022-02-19,18.69,21.09,2.52,28.38,21.42
2022-02-20,19.3,20.67,4.19,25.86,20.48
2022-02-21,19.13,21.95,3.49,22.19,22.16
2022-02-22,19.52,22.24,7.05,37.62,22.34
2022-02-23,18.25,19.98,2.8,40.12,21.02
2022-02-24,18.49,22.14,3.11,29.95,22.39
2022-02-25,19.79,22.82,4.53,25.13,22.78
2022-02-26,19.39,20.56,3.75,35.55,22.21
2022-02-27,19.54,19.48,5.09,46.42,20.75
2022-02-28,19.31,20.35,2.81,31.42,22.07
2022-03-01,19.56,22.8,2.64,27.23,24.5
2022-03-02,16.17,22.55,5.35,38.64,24.02
2022-03-03,19.88,19.67,3.81,54.93,21.49
2022-03-04,20.31,21.29,2.79,39.93,23.21
2022-03-05,19.97,23.49,1.76,33.65,25.29
2022-03-06,16.23,24.87,3.3,27.98,24.57
2022-03-07,21.58,24.44,2.93,27.56,26.04
2022-03-08,21.61,24.12,3.99,35.44,25.94
2022-03-09,20.15,24.97,3.25,32.47,26.73
2022-03-10,21.5,25.41,2.69,33.23,25.92
2022-03-11,21.94,27.64,1.62,25.0,28.16
2022-03-12,21.71,29.04,1.59,23.55,29.27
2022-03-13,21.88,30.29,2.82,22.02,30.38
2022-03-14,22.53,30.46,3.73,22.42,31.54
2022-03-15,23.07,31.11,4.7,25.26,31.59
2022-03-16,23.25,31.55,3.79,25.69,32.08
2022-03-17,24.04,31.65,3.59,21.59,32.84
2022-03-18,24.54,31.16,4.44,19.32,32.45
2022-03-19,23.86,30.24,5.55,21.67,31.12
2022-03-20,20.96,30.35,3.51,25.33,31.38
2022-03-21,22.15,31.13,1.98,23.01,32.06
2022-03-22,22.33,29.56,3.55,21.37,30.77
2022-03-23,23.15,27.99,4.97,25.77,29.32
2022-03-24,23.91,29.3,5.08,24.85,29.96
2022-03-25,24.07,30.33,2.26,15.26,31.18
2022-03-26,24.27,31.41,2.39,12.72,31.16
2022-03-27,24.48,31.25,4.27,12.31,31.53
2022-03-28,25.33,31.79,4.72,13.21,32.54
2022-03-29,24.7,32.4,4.05,19.55,33.32
2022-03-30,25.69,32.05,3.95,14.41,32.92
2022-03-31,27.16,30.5,2.6,9.13,31.69
2022-04-01,27.35,32.26,1.93,10.36,32.3
2022-04-02,27.09,32.13,5.38,8.0,31.78
2022-04-03,26.56,30.97,4.24,10.43,31.76
2022-04-04,26.78,32.39,2.42,12.26,32.95
2022-04-05,25.22,32.78,3.79,13.09,33.2
2022-04-06,27.12,34.06,2.67,13.56,34.28
2022-04-07,26.52,34.62,1.83,11.16,35.61
2022-04-08,26.39,34.28,3.3,13.7,35.73
2022-04-09,26.7,34.37,4.01,13.74,35.38
2022-04-10,26.77,34.14,3.09,14.18,36.31
2022-04-11,24.61,34.68,5.49,16.21,35.85
2022-04-12,25.67,32.76,6.3,22.57,34.15
2022-04-13,23.14,32.58,2.83,27.19,35.0
2022-04-14,24.25,34.02,4.14,19.03,35.42
2022-04-15,28.03,33.1,3.91,8.57,33.34
2022-04-16,26.95,34.21,3.2,12.85,35.14
2022-04-17,25.19,34.27,4.81,20.54,36.06
2022-04-18,24.84,34.29,6.72,25.71,35.6
2022-04-19,24.38,34.71,5.87,23.68,36.3
2022-04-20,23.81,33.43,5.14,22.96,34.08
2022-04-21,25.22,33.7,5.06,20.85,35.76
2022-04-22,27.06,32.77,2.48,13.32,35.31
2022-04-23,26.96,33.25,2.28,15.98,36.2
2022-04-24,24.72,34.17,1.91,15.99,34.9
2022-04-25,24.52,34.73,5.02,20.48,36.58
2022-04-26,26.59,35.44,4.57,22.6,37.08
2022-04-27,27.24,36.27,3.59,21.76,37.93
2022-04-28,27.63,36.42,5.32,15.82,38.21
2022-04-29,28.26,35.69,3.78,16.58,37.99
2022-04-30,26.38,37.83,1.71,12.13,39.3
2022-05-01,26.72,38.42,5.05,15.98,40.48
2022-05-02,25.01,37.36,8.15,20.58,39.0
2022-05-03,21.63,34.45,7.93,26.17,36.15
2022-05-04,23.95,34.22,5.49,26.93,36.44
2022-05-05,21.36,35.06,2.28,24.5,38.2
2022-05-06,23.92,36.2,2.2,21.93,38.52
2022-05-07,25.83,36.72,4.33,19.34,38.81
2022-05-08,25.81,36.93,7.3,20.83,38.23
2022-05-09,26.45,36.71,6.27,20.27,38.57
2022-05-10,26.88,37.27,4.98,20.6,39.65
2022-05-11,27.34,37.78,4.09,17.65,40.34
2022-05-12,27.57,39.18,5.73,15.34,40.93
2022-05-13,29.05,38.92,6.23,12.97,39.75
2022-05-14,28.18,38.21,5.2,12.53,39.73
2022-05-15,27.69,37.65,8.44,13.0,39.05
2022-05-16,23.6,35.08,7.2,26.45,36.97
2022-05-17,23.47,34.51,5.47,19.61,36.48
2022-05-18,25.91,37.13,2.62,18.31,39.39
2022-05-19,25.32,38.41,5.01,16.44,40.47
2022-05-20,25.2,37.75,8.52,22.55,39.59
2022-05-21,26.01,36.23,6.5,24.84,38.01
2022-05-22,28.02,34.97,3.77,25.15,37.99
2022-05-23,24.04,35.27,6.78,28.18,36.99
2022-05-24,23.62,34.59,3.0,22.73,37.16
2022-05-25,24.35,35.28,2.49,26.82,38.67
2022-05-26,24.88,36.29,5.91,33.22,39.04
2022-05-27,24.9,36.38,7.0,36.67,38.93
2022-05-28,23.97,36.17,7.16,31.37,38.34
2022-05-29,26.13,35.68,8.55,24.95,36.83
2022-05-30,25.92,36.0,7.26,20.99,37.08
2022-05-31,24.43,36.1,2.5,21.17,39.29
